A1_ensembl,A2_ensembl,sequence_identity,min_sequence_identity,max_seq_id,closest,family_size,family_id,sorted_gene_pair,A1_entrez,A2_entrez,interact,A1_ppi,A2_ppi,n_A1_ppi,n_A2_ppi,shared_ppi,n_total_ppi,n_shared_ppi,shared_ppi_jaccard_idx,fet_ppi_overlap,A1,A2,uniprot_id_A1,uniprot_id_A2,A1_A2_rank_struct,A2_A1_rank_struct,A1_nb_human_struct,A2_nb_human_struct,A1_nb_taxid_struct,A2_nb_taxid_struct,A1_bits_struct,A2_bits_struct,A1_fident_struct,A2_fident_struct,A1_alnlen_struct,A2_alnlen_struct,A1_evalue_struct,A2_evalue_struct,A1_alntmscore_struct,A2_alntmscore_struct,A1_qtmscore_struct,A2_qtmscore_struct,A1_ttmscore_struct,A2_ttmscore_struct,A1_prob_struct,A2_prob_struct,A1_lddt_struct,A2_lddt_struct,A1_A2_rank_seq,A2_A1_rank_seq,A1_nb_selfSP_seq,A2_nb_selfSP_seq,A1_nb_taxid_seq,A2_nb_taxid_seq,A1_A2_bits_seq,A2_A1_bits_seq,A1_A2_id_percent_seq,A2_A1_id_percent_seq,A1_A2_evalue_seq,A2_A1_evalue_seq,Unnamed: 0,esm2_beginning_of_sequence_cosine,esm2_beginning_of_sequence_euclidean,esm2_beginning_of_sequence_manhattan,esm2_beginning_of_sequence_ts_ss,esm2_end_of_sequence_cosine,esm2_end_of_sequence_euclidean,esm2_end_of_sequence_manhattan,esm2_end_of_sequence_ts_ss,esm2_mean_of_residue_tokens_cosine,esm2_mean_of_residue_tokens_euclidean,esm2_mean_of_residue_tokens_manhattan,esm2_mean_of_residue_tokens_ts_ss,esm2_mean_of_special_tokens_cosine,esm2_mean_of_special_tokens_euclidean,esm2_mean_of_special_tokens_manhattan,esm2_mean_of_special_tokens_ts_ss,ProtT5_per-protein_cosine,ProtT5_per-protein_euclidean,ProtT5_per-protein_manhattan,ProtT5_per-protein_ts_ss,rank_struct,selfSP_struct,taxid_struct,bits_struct,fident_struct,alnlen_struct,evalue_struct,alntmscore_struct,qtmscore_struct,ttmscore_struct,prob_struct,lddt_struct,rank_seq,selfSP_seq,taxid_seq,bits_seq,id_percent_seq,evalue_seq,dim1_PCA,Query Strain ID,Query allele name,Array Strain ID,Genetic interaction score (ε),P-value,SL
YLR070C,YAL061W,0.286517,0.244604,0.286517,False,21,38,YAL061W_YLR070C,YLR070C,YAL061W,False,set(),{'YAL060W'},0,1,set(),1,0,0.0,0.0,YAL061W,YLR070C,P39713,Q07993,28.0,72.0,1.0,2.0,8.0,31.0,1121.0,1148.0,0.286,0.29,377.0,375.0,5.273e-35,2.14e-34,0.8972,0.9046,0.7703,0.9046,0.8972,0.8946,1.0,1.0,0.7386,0.7804,14.0,74.0,1.0,2.0,12.0,64.0,149.0,147.0,0.307,0.307,1.02e-36,1.115e-36,132,0.0146436142320742,1.9917884768065928,113.38933730125429,0.276944872252681,0.2484324458753096,9.373504313588136,521.8282368779182,67.12124106845565,0.1384618340444392,3.119826068849108,177.43613308668137,0.6971915736765497,0.0933819053469855,4.856826210297765,271.93585777282715,4.559557920869838,0.14599609375,0.589,14.68,0.0009039378214427,28.0,1.0,8.0,1121.0,0.286,375.0,5.273e-35,0.8972,0.7703,0.8946,1.0,0.7386,14.0,1.0,12.0,147.0,0.307,1.02e-36,1.505922687981206,YAL061W_sn2617,bdh2,YLR070C_dma3167,-0.1366,0.03704,True
YLR070C,YAL060W,0.255618,0.23822,0.255618,False,21,38,YAL060W_YLR070C,YLR070C,YAL060W,False,set(),{'YAL061W'},0,1,set(),1,0,0.0,0.0,YAL060W,YLR070C,P39714,Q07993,24.0,81.0,2.0,3.0,6.0,31.0,1107.0,1109.0,0.252,0.252,380.0,380.0,8.566e-35,2.7330000000000003e-34,0.8726,0.8731,0.815,0.8731,0.8726,0.8655,1.0,1.0,0.7276,0.7587,20.0,196.0,3.0,3.0,14.0,180.0,136.0,131.0,0.252,0.256,1.002e-32,2.5910000000000003e-31,113,0.0123074013325982,1.829340352605262,104.36387807130814,0.2252813302304869,0.174077258992763,7.974052645184398,444.3113526701927,37.33655434683039,0.1193334894772812,2.900989090579504,164.72117763757706,0.5531277598974621,0.0669012085890076,4.129595991016183,229.55558252334595,2.7857514422318683,0.078125,0.4465,11.32,0.0003748341799854,24.0,2.0,6.0,1107.0,0.252,380.0,8.566e-35,0.8726,0.815,0.8655,1.0,0.7276,20.0,3.0,14.0,131.0,0.252,1.002e-32,0.1658470276567204,YLR070C_sn2904,xyl2,YAL060W_dma54,0.0322,0.3096,False
YLR070C,YMR318C,0.19382,0.1916669999999999,0.19382,False,21,38,YLR070C_YMR318C,YLR070C,YMR318C,False,set(),"{'YML107C', 'YFL041W'}",0,2,set(),2,0,0.0,0.0,YLR070C,YMR318C,Q07993,Q04894,415.0,210.0,10.0,7.0,42.0,38.0,727.0,709.0,0.186,0.189,375.0,380.0,2.964e-24,4.045e-24,0.8317,0.8206,0.8317,0.812,0.8231,0.8206,1.0,1.0,0.6557,0.6361,426.0,352.0,10.0,7.0,302.0,265.0,55.0,58.0,0.269,0.226,9.843e-07,1.173e-07,4997,0.0105744196983328,1.689525489306159,96.55836975574492,0.1785429210980502,0.1923676639198624,8.421417394757025,476.5863174200058,42.20480004228236,0.210220629151572,3.885653004323725,220.5556826591492,1.575037637551579,0.0770363437243755,4.431537619668669,250.27861392498016,3.5222813046927293,0.1357421875,0.5986,14.92,0.0010739853854303,210.0,7.0,38.0,709.0,0.186,375.0,2.964e-24,0.8206,0.812,0.8206,1.0,0.6361,352.0,7.0,265.0,55.0,0.226,1.173e-07,1.9637071915186428,YMR318C_sn2749,adh6,YLR070C_dma3167,-0.056,0.0722,False
YLR070C,YDL246C,0.530899,0.529412,0.530899,False,21,38,YDL246C_YLR070C,YLR070C,YDL246C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YDL246C,YLR070C,Q07786,Q07993,2.0,2.0,1.0,1.0,0.0,0.0,2100.0,2086.0,0.526,0.526,357.0,357.0,2.705e-57,2.68e-56,0.9736,0.976,0.9709,0.976,0.9736,0.9733,1.0,1.0,0.9189,0.9282,2.0,2.0,1.0,1.0,0.0,0.0,399.0,397.0,0.54,0.54,3.5600000000000004e-123,1.6780000000000002e-122,1772,0.0029765431729946,0.8979579893286533,51.225017845630646,0.0303802727225631,0.0320781257516005,3.559533113728096,202.45185697078705,1.96117078808284,0.0364367476061313,1.616440622226654,91.72263425588608,0.0896893369403461,0.0143891143257949,1.9056232224176572,108.67909145355225,0.2324669844361934,0.0361328125,0.2747,6.87,8.84502375971577e-05,2.0,1.0,0.0,2086.0,0.526,357.0,2.705e-57,0.9736,0.9709,0.9733,1.0,0.9189,2.0,1.0,0.0,397.0,0.54,3.5600000000000004e-123,-4.160889418778665,YDL246C_sn2884,sor2,YLR070C_dma3167,-0.0707,0.09822,False
YLR070C,YJR159W,0.5337080000000001,0.532213,0.5337080000000001,True,21,38,YJR159W_YLR070C,YLR070C,YJR159W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YJR159W,YLR070C,P35497,Q07993,2.0,1.0,1.0,0.0,0.0,0.0,2100.0,2105.0,0.529,0.529,357.0,357.0,1.612e-57,8.919e-57,0.974,0.9765,0.9713,0.9765,0.974,0.9738,1.0,1.0,0.9196,0.9294,2.0,1.0,1.0,0.0,0.0,0.0,401.0,400.0,0.542,0.542,7.242e-124,1.5390000000000003e-123,4631,0.0029826672999627,0.8988572546418637,51.21743905544281,0.0304596286548505,0.0321611116188376,3.563708895989403,202.66535663604736,1.9588651797830323,0.0374492531690984,1.6386097773352213,93.0487397313118,0.0935048041781436,0.0144367934056552,1.909056990767947,108.8493103981018,0.2336799214391305,0.0341796875,0.289,7.24,0.0001057359321307,1.0,0.0,0.0,2100.0,0.529,357.0,1.612e-57,0.974,0.9713,0.9738,1.0,0.9196,1.0,0.0,0.0,400.0,0.542,7.242e-124,-4.169194530771953,YJR159W_sn2835,sor1,YLR070C_dma3167,0.0058,0.4639,False
YBR183W,YPL087W,0.53481,0.533123,0.53481,True,2,203,YBR183W_YPL087W,YBR183W,YPL087W,False,set(),"{'YGR111W', 'YER175C'}",0,2,set(),2,0,0.0,0.0,YBR183W,YPL087W,P38298,Q02896,1.0,1.0,0.0,0.0,0.0,0.0,1508.0,1508.0,0.54,0.539,305.0,306.0,1.49e-31,1.0100000000000001e-31,0.9694,0.9687,0.9362,0.9357,0.9333,0.9386,1.0,1.0,0.9007,0.9013,1.0,1.0,0.0,0.0,0.0,0.0,361.0,370.0,0.538,0.54,8.66e-111,6.951e-114,886,0.0026957935437849,0.8477109210731186,48.34319084882736,0.0273135594233428,0.0071733588429387,1.4185078562741562,80.73661017417908,0.1075057825840684,0.0247812694929513,1.489609665471236,84.65083247423172,0.0702054981945988,0.0032531519587978,0.9049665104121576,51.58159112930298,0.0289810646539604,0.02490234375,0.2247,5.695,5.155308468292979e-05,1.0,0.0,0.0,1508.0,0.539,305.0,1.0100000000000001e-31,0.9687,0.9357,0.9333,1.0,0.9007,1.0,0.0,0.0,361.0,0.538,6.951e-114,-4.959862912882671,YPL087W_sn2960,ydc1,YBR183W_dma348,-0.0216,0.001483,False
YBR172C,YPL105C,0.348649,0.303887,0.348649,True,2,208,YBR172C_YPL105C,YBR172C,YPL105C,False,"{'YDR216W', 'YDL222C', 'YDL223C'}","{'YMR146C', 'YDR429C', 'YML026C', 'YHR064C', 'YML073C'}",3,5,set(),8,0,0.0,0.0,YBR172C,YPL105C,P32909,Q02875,1.0,1.0,0.0,0.0,0.0,0.0,448.0,478.0,0.285,0.278,896.0,895.0,1.505e-32,2.872e-34,0.1476,0.1599,0.1476,0.1422,0.146,0.1599,1.0,1.0,0.7733,0.7779,1.0,1.0,0.0,0.0,0.0,0.0,247.0,245.0,0.308,0.31,2.6509999999999996e-66,6.259e-65,879,0.0062605135836186,1.3030877022956089,74.91069883108139,0.0872284721991014,0.0114436236044146,1.8854355983421824,107.13294357061386,0.2743499272439658,0.0230873982614944,1.7356884271139623,98.6606067419052,0.1473554342059607,0.0059517606588604,1.2424208160321497,70.74652338027954,0.0728565613954153,0.041015625,0.4973,12.75,0.0008345758057744,1.0,0.0,0.0,448.0,0.278,895.0,2.872e-34,0.1476,0.1422,0.146,1.0,0.7733,1.0,0.0,0.0,245.0,0.308,2.6509999999999996e-66,-2.277163292495828,YBR172C_sn159,smy2,YPL105C_dma4840,-0.0236,0.3424,False
YLR107W,YOL080C,0.141089,0.141089,0.197232,True,2,211,YLR107W_YOL080C,YLR107W,YOL080C,False,{'YDR036C'},"{'YOR312C', 'YMR229C', 'YOL041C', 'YBL002W', 'YNL301C', 'YDR087C', 'YNL112W', 'YDL082W', 'YOR206W', 'YKL009W', 'YHR052W', 'YDR060W', 'YKL006W', 'YGL076C', 'YGR034W', 'YOL077C', 'YKL172W', 'YMR142C', 'YBL027W', 'YDR224C', 'YDL040C', 'YML073C', 'YFR031C-A', 'YPL043W', 'YOR063W'}",1,25,set(),26,0,0.0,0.0,YLR107W,YOL080C,Q12090,Q08237,55.0,88.0,1.0,2.0,26.0,27.0,339.0,358.0,0.286,0.305,171.0,170.0,3.066e-11,4.778e-12,0.7519,0.7524,0.3316,0.4533,0.4571,0.4476,1.0,1.0,0.5958,0.6711,,51.0,,2.0,,27.0,,71.0,,0.352,,4.513e-12,5015,0.0649894867572662,4.258158662800573,243.5740886926651,3.744178894793056,0.1160821697750214,6.478918156185444,368.9274095892906,15.057000672080388,0.2278999918485814,4.531481602010963,254.7545770406723,2.8161496430486697,0.0676765314613154,4.245578943435204,242.48653268814087,3.451829991711592,0.21484375,0.8623,21.78,0.0035442688729704,55.0,1.0,26.0,339.0,0.286,170.0,4.778e-12,0.7519,0.3316,0.4476,1.0,0.5958,51.0,2.0,27.0,71.0,0.352,4.513e-12,3.178079765954937,YOL080C_sn4184,rex4,YLR107W_dma3201,-0.0121,0.3953,False
YKL085W,YDL078C,0.479042,0.466472,0.479042,True,3,212,YDL078C_YKL085W,YKL085W,YDL078C,True,"{'YOR136W', 'YLR369W', 'YJR121W', 'YBR221C', 'YKL170W', 'YDR430C', 'YJR016C', 'YDL066W', 'YMR083W', 'YCL064C', 'YMR108W', 'YKL003C', 'YOL096C', 'YLR089C', 'YLR355C', 'YOR356W', 'YER080W', 'YBL022C', 'YHR208W', 'YHL021C', 'YBR026C', 'YER170W', 'YHR147C', 'YDL178W', 'YJR024C', 'YER073W', 'YOR125C', 'YER178W', 'YGR207C', 'YOR232W', 'YOR374W', 'YLR304C', 'YDR234W', 'YML078W', 'YLR259C', 'YJR045C', 'YCL057W', 'YLR163C'}",{'YDR244W'},38,1,set(),39,0,0.0,0.0,YDL078C,YKL085W,P32419,P17505,10.0,74.0,0.0,0.0,8.0,32.0,1271.0,1268.0,0.464,0.46,342.0,345.0,6.252e-32,2.369e-32,0.8884,0.8877,0.8657,0.8877,0.8884,0.8809,1.0,1.0,0.8124,0.8408,2.0,28.0,0.0,0.0,1.0,20.0,280.0,284.0,0.473,0.473,2.478e-82,7.2860000000000005e-84,1435,0.014742263073568,1.9944677841397516,113.6681500673294,0.2882364729366128,0.0733046745998587,4.945206167921338,280.21818125247955,6.300757253431749,0.0715809389694379,2.4404812885319065,137.16234362125397,0.3793117501335432,0.0300549679535176,2.7488059579867907,156.6420030593872,0.755485477805137,0.0849609375,0.5225,13.164,0.000640846138925,10.0,0.0,8.0,1268.0,0.46,342.0,2.369e-32,0.8877,0.8657,0.8809,1.0,0.8124,2.0,0.0,1.0,280.0,0.473,7.2860000000000005e-84,-2.0143626823159106,YKL085W_sn4722,mdh1,YDL078C_dma684,0.0029,0.475,False
YKL085W,YOL126C,0.4550899999999999,0.403183,0.4550899999999999,False,3,212,YKL085W_YOL126C,YKL085W,YOL126C,False,"{'YOR136W', 'YLR369W', 'YJR121W', 'YBR221C', 'YKL170W', 'YDL078C', 'YDR430C', 'YJR016C', 'YDL066W', 'YMR083W', 'YCL064C', 'YMR108W', 'YKL003C', 'YOL096C', 'YLR089C', 'YLR355C', 'YOR356W', 'YER080W', 'YBL022C', 'YHR208W', 'YHL021C', 'YBR026C', 'YER170W', 'YHR147C', 'YDL178W', 'YJR024C', 'YER073W', 'YOR125C', 'YER178W', 'YGR207C', 'YOR232W', 'YOR374W', 'YLR304C', 'YDR234W', 'YML078W', 'YLR259C', 'YJR045C', 'YCL057W', 'YLR163C'}","{'YGR077C', 'YGL184C', 'YKR038C', 'YER015W', 'YCR005C', 'YOR180C', 'YHR096C', 'YGR127W', 'YGL179C', 'YDL200C', 'YKL128C', 'YML042W', 'YKR009C', 'YIR034C', 'YOR090C', 'YLR027C', 'YBR222C'}",39,17,set(),56,0,0.0,0.0,YKL085W,YOL126C,P17505,P22133,76.0,15.0,1.0,0.0,32.0,12.0,1180.0,1159.0,0.41,0.41,375.0,375.0,2.958e-31,1.225e-31,0.8754,0.8746,0.8754,0.779,0.8674,0.8746,1.0,1.0,0.7878,0.737,148.0,2.0,1.0,0.0,139.0,1.0,243.0,232.0,0.432,0.432,9.646e-70,2.6620000000000003e-65,4698,0.0183141605668534,2.2286180052706457,127.1223884820938,0.4177638225699068,0.0835136000386894,5.258727613361244,295.5178301930428,8.046025397682948,0.1150536603117258,3.06998133533934,172.45451617240906,0.7642289847214407,0.03569724185948,3.004207069499367,169.48142158985138,1.0319264114682654,0.2021484375,0.824,21.2,0.0035731822103697,15.0,0.0,12.0,1159.0,0.41,375.0,1.225e-31,0.8746,0.779,0.8674,1.0,0.737,2.0,0.0,1.0,232.0,0.432,9.646e-70,-0.7942599287571006,YOL126C_sn2847,mdh2,YKL085W_dma2813,0.0081,0.4379,False
YCR026C,YEL016C,0.268194,0.268194,0.403651,True,2,214,YCR026C_YEL016C,YCR026C,YEL016C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YCR026C,YEL016C,P25353,P39997,1.0,1.0,0.0,0.0,0.0,0.0,1625.0,1728.0,0.376,0.383,526.0,519.0,7.961e-52,6.717e-54,0.7851,0.7831,0.5265,0.7831,0.7851,0.7786,1.0,1.0,0.7304,0.7945,1.0,1.0,0.0,0.0,0.0,0.0,376.0,365.0,0.39,0.421,2.43e-109,4.0570000000000003e-109,1223,0.0140508053614564,1.9350581135344,110.08018690347672,0.2522515909057031,0.2578407231182303,9.611373623954988,541.8663231730461,73.67502681397495,0.0858670323733419,2.7024148783574256,150.5410851240158,0.541095285822858,0.09960984359168,5.044187503866384,285.1966714859009,5.194747561974848,0.1328125,0.653,15.73,0.0017622397796617,1.0,0.0,0.0,1625.0,0.376,519.0,6.717e-54,0.7831,0.5265,0.7786,1.0,0.7304,1.0,0.0,0.0,365.0,0.39,2.43e-109,1.6540042339879786,YEL016C_sn3163,npp2,YCR026C_dma563,0.0329,0.1412,False
YHR205W,YDR490C,0.129854,0.129854,0.139687,False,3,189,YDR490C_YHR205W,YHR205W,YDR490C,False,{'YNR002C'},{'YGR086C'},1,1,set(),2,0,0.0,0.0,YDR490C,YHR205W,Q03407,P11792,992.0,966.0,11.0,14.0,30.0,30.0,592.0,605.0,0.191,0.214,617.0,568.0,1.865e-23,7.192000000000001e-25,0.4547,0.4757,0.3689,0.333,0.3666,0.3571,1.0,1.0,0.6359,0.5747,227.0,427.0,10.0,15.0,37.0,56.0,150.0,151.0,0.308,0.309,2.881e-35,1.824e-35,2337,0.0201387604044304,2.3223079970874934,132.26072090864182,0.454231924558546,0.0717638063395925,4.4994252466993965,255.98851054906845,3.8925293020365888,0.217253848679505,4.461907066902388,252.01569819450376,2.7695018105021765,0.033585438760557,2.936112032712669,166.83722352981567,0.9018720848858478,0.21142578125,0.8647,21.81,0.0049440621277213,966.0,11.0,30.0,592.0,0.191,568.0,7.192000000000001e-25,0.4547,0.333,0.3571,1.0,0.5747,227.0,10.0,37.0,150.0,0.308,1.824e-35,1.609052274818901,YHR205W_S40,sch9-supp1,YDR490C_dma1205,0.0103,0.2952,False
YNL160W,YHR139C,0.4406779999999999,0.4406779999999999,0.478528,True,2,215,YHR139C_YNL160W,YNL160W,YHR139C,False,"{'YGR254W', 'YFR053C', 'YGR180C', 'YJL052W', 'YAL038W', 'YBR196C', 'YHR174W', 'YPR074C'}",set(),8,0,set(),8,0,0.0,0.0,YHR139C,YNL160W,P13130,P38616,1.0,1.0,0.0,0.0,0.0,0.0,1062.0,1107.0,0.427,0.425,337.0,336.0,7.418e-33,1.992e-35,0.788,0.7937,0.788,0.7333,0.7797,0.7937,1.0,1.0,0.7638,0.7573,1.0,1.0,0.0,0.0,0.0,0.0,249.0,236.0,0.476,0.479,6.152e-72,5.0779999999999996e-67,4027,0.0055983810951943,1.2165219682866526,69.44380563497543,0.0679797030031677,0.1600348681296217,8.245887910594648,467.2040445804596,38.08964408100744,0.0503757586410874,2.2461968069730096,127.92251169681548,0.2991777382730385,0.0693300564823864,4.201951542136345,237.95960330963132,2.9575794639751365,0.07861328125,0.637,16.25,0.0016681366115261,1.0,0.0,0.0,1062.0,0.425,336.0,1.992e-35,0.788,0.7333,0.7797,1.0,0.7573,1.0,0.0,0.0,236.0,0.476,6.152e-72,-0.3122618943782005,YNL160W_sn1018,ygp1,YHR139C_dma2177,0.005,0.4676,False
YJL191W,YCR031C,0.978261,0.978261,0.985401,True,2,216,YCR031C_YJL191W,YJL191W,YCR031C,True,"{'YLR264W', 'YER131W', 'YPL081W', 'YJR123W', 'YOR119C', 'YOL040C', 'YGL123W', 'YLR048W', 'YBR189W', 'YHL015W', 'YER151C', 'YOL121C', 'YDL060W', 'YNL178W', 'YML063W', 'YDL061C', 'YOR369C', 'YNL096C', 'YLR441C', 'YER098W', 'YLR150W', 'YGR214W', 'YGR027C', 'YJL136C', 'YLR064W', 'YJR145C', 'YLR388W', 'YPL090C', 'YOR096W', 'YDR064W', 'YMR116C', 'YNL302C'}","{'YCR047C', 'YER131W', 'YPL081W', 'YJR123W', 'YHR021C', 'YNL023C', 'YOR198C', 'YLR048W', 'YBR189W', 'YOL121C', 'YDL060W', 'YNL178W', 'YGL189C', 'YOR182C', 'YDL040C', 'YNR051C', 'YBR084W', 'YNL096C', 'YLR419W', 'YLR441C', 'YLR150W', 'YGR214W', 'YJL136C', 'YLR260W', 'YLR333C', 'YJR145C', 'YOR096W', 'YNL073W', 'YLR325C', 'YDR064W', 'YMR116C', 'YNL302C', 'YLR061W', 'YLR264W', 'YDR117C', 'YOR119C', 'YOL040C', 'YNL207W', 'YER102W', 'YGL123W', 'YHL015W', 'YKL156W', 'YIL069C', 'YDL075W', 'YML063W', 'YMR143W', 'YDL061C', 'YHL013C', 'YOR369C', 'YIL161W', 'YDR447C', 'YNL091W', 'YGR027C', 'YNL112W', 'YOR167C', 'YHR203C', 'YHR013C', 'YML024W', 'YLR388W', 'YPL090C', 'YOR253W', 'YBL072C', 'YER126C', 'YKL071W', 'YER074W'}",32,65,"{'YLR264W', 'YER131W', 'YPL081W', 'YJR123W', 'YOR119C', 'YOL040C', 'YGL123W', 'YHL015W', 'YLR048W', 'YBR189W', 'YOL121C', 'YDL060W', 'YNL178W', 'YML063W', 'YDL061C', 'YOR369C', 'YNL096C', 'YLR441C', 'YLR150W', 'YGR214W', 'YGR027C', 'YJL136C', 'YJR145C', 'YLR388W', 'YPL090C', 'YOR096W', 'YDR064W', 'YMR116C', 'YNL302C'}",68,29,0.4264705882352941,51.15316674196857,YCR031C,YJL191W,P06367,P39516,1.0,1.0,0.0,0.0,0.0,0.0,1073.0,1084.0,0.971,0.971,138.0,138.0,1.5760000000000001e-28,3.1999999999999997e-29,0.9798,0.9792,0.9798,0.9722,0.9752,0.9792,1.0,1.0,0.9744,0.9688,1.0,1.0,0.0,0.0,0.0,0.0,264.0,264.0,0.977,0.977,1.151e-80,1.208e-80,1227,0.0008191595607952,0.4631191408259635,26.30633717775345,0.0058098264760731,0.0003241467739565,0.3343031030009054,18.87999278306961,0.0041174854146757,0.0011265453248476,0.3234087280578597,18.41038137674332,0.0010611253906249,0.0003527489450162,0.2953782366555053,16.789252042770386,0.0019896987796332,0.00146484375,0.0719,1.793,3.2420959769423907e-06,1.0,0.0,0.0,1073.0,0.971,138.0,3.1999999999999997e-29,0.9792,0.9722,0.9752,1.0,0.9688,1.0,0.0,0.0,264.0,0.977,1.151e-80,-6.55487052680681,YCR031C_sn4134,rps14a,YJL191W_dma2576,-0.506,6.93e-06,True
YDR139C,YLL039C,0.519481,0.104987,0.519481,True,5,217,YDR139C_YLL039C,YDR139C,YLL039C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YDR139C,YLL039C,Q03919,P0CG63,84.0,122.0,3.0,1.0,27.0,28.0,401.0,393.0,0.532,0.532,77.0,77.0,1.021e-10,4.332e-09,0.9476,0.9483,0.9476,0.199,0.9252,0.9483,1.0,1.0,0.9198,0.877,15.0,152.0,0.0,3.0,12.0,75.0,87.0,86.0,0.532,0.532,2.539e-20,2.096e-16,1977,0.0324754357701333,2.945815071972606,167.55755376815796,1.0184866771986791,0.103676640581624,5.971012894480119,336.9070997238159,10.07308475940217,0.4019315616098368,7.597427794088761,435.46589028835297,27.79161839173108,0.0610134108861605,3.920468341256322,221.5921869277954,2.5802924508213367,0.748291015625,4.2,108.75,2.093478832455599,84.0,1.0,27.0,393.0,0.532,77.0,1.021e-10,0.9476,0.199,0.9252,1.0,0.877,15.0,0.0,12.0,86.0,0.532,2.539e-20,8.675596463375179,YLL039C_sn1624,ubi4,YDR139C_dma931,-0.0506,1.391e-08,False
YDR139C,YKR094C,0.519481,0.3125,0.519481,True,5,217,YDR139C_YKR094C,YDR139C,YKR094C,False,set(),"{'YGR200C', 'YDR101C', 'YGL099W', 'YLR387C', 'YGL205W', 'YLR384C', 'YNL227C', 'YJL122W', 'YHR170W'}",0,9,set(),9,0,0.0,0.0,YDR139C,YKR094C,Q03919,P0CH08|P0CH09,6.0,57.0,0.0,1.0,5.0,26.0,440.0,438.0,0.519,0.519,77.0,77.0,8.394e-12,2.661e-11,0.9566,0.9577,0.9566,0.584,0.9395,0.9577,1.0,1.0,0.93,0.9107,29.0,161.0,1.0,3.0,15.0,76.0,84.0,84.0,0.526,0.526,2.833e-19,2.641e-18,1976,0.0209174799293883,2.3463237398232257,133.02500826120377,0.4592602862191187,0.2443383872710796,9.186603698166962,523.2190397977829,44.29770116224528,0.2456863446460016,4.847809117183164,274.68874913454056,3.4471985103061757,0.1009814107291453,4.955681686191886,282.475754737854,4.821175387909597,0.412109375,1.738,44.0,0.0766281354513647,6.0,0.0,5.0,438.0,0.519,77.0,8.394e-12,0.9566,0.584,0.9395,1.0,0.9107,29.0,1.0,15.0,84.0,0.526,2.833e-19,3.444660539829631,YKR094C_sn4131,rpl40b,YDR139C_dma931,-0.0218,0.4,False
YDR139C,YIL148W,0.519481,0.3125,0.519481,True,5,217,YDR139C_YIL148W,YDR139C,YIL148W,False,set(),"{'YLR387C', 'YHR170W', 'YGL117W', 'YGL099W'}",0,4,set(),4,0,0.0,0.0,YDR139C,YIL148W,Q03919,P0CH08|P0CH09,6.0,66.0,0.0,1.0,5.0,26.0,440.0,425.0,0.519,0.519,77.0,77.0,8.394e-12,3.676e-11,0.9566,0.9431,0.9566,0.5768,0.9395,0.9431,1.0,1.0,0.93,0.9006,29.0,161.0,1.0,3.0,15.0,76.0,84.0,84.0,0.526,0.526,2.833e-19,2.641e-18,1975,0.0209174799293883,2.3463237398232257,133.02500826120377,0.4592602862191187,0.2443383872710796,9.186603698166962,523.2190397977829,44.29770116224528,0.2456863446460016,4.847809117183164,274.68874913454056,3.4471985103061757,0.1009814107291453,4.955681686191886,282.475754737854,4.821175387909597,0.412109375,1.738,44.0,0.0766281354513647,6.0,0.0,5.0,425.0,0.519,77.0,8.394e-12,0.9431,0.5768,0.9395,1.0,0.9006,29.0,1.0,15.0,84.0,0.526,2.833e-19,3.471550003421472,YIL148W_sn4108,rpl40a,YDR139C_dma931,-0.0062,0.393,False
YGL019W,YOR039W,0.323741,0.323741,0.3488369999999999,True,2,218,YGL019W_YOR039W,YGL019W,YOR039W,True,"{'YMR172W', 'YNL030W', 'YLR024C', 'YLR223C', 'YGL207W', 'YIL035C', 'YGR090W', 'YHR131C', 'YCL031C', 'YDR334W', 'YOR061W'}","{'YNL030W', 'YMR172W', 'YLR223C', 'YLR399C', 'YGL207W', 'YGR090W', 'YIL035C', 'YHR131C', 'YCL031C', 'YDR334W', 'YOR061W'}",11,11,"{'YMR172W', 'YNL030W', 'YLR223C', 'YGL207W', 'YGR090W', 'YIL035C', 'YHR131C', 'YCL031C', 'YDR334W', 'YOR061W'}",12,10,0.8333333333333334,27.29318076153069,YGL019W,YOR039W,P43639,P38930,42.0,43.0,0.0,0.0,27.0,28.0,652.0,684.0,0.351,0.379,282.0,253.0,5.891000000000001e-20,3.963e-21,0.6999,0.7056,0.6509,0.6922,0.6999,0.6865,1.0,1.0,0.793,0.8106,13.0,23.0,0.0,0.0,12.0,16.0,178.0,170.0,0.405,0.4,2.751e-48,7.512e-46,3232,0.0079006062760567,1.465072280276594,82.7557048201561,0.1214293829644984,0.0202345359931949,2.4085754944983497,136.48269546031952,0.5044462534227431,0.0855367017312759,3.0280138060320314,173.000674366951,0.7702718443474094,0.0104225301825919,1.618075121399514,91.29241490364076,0.1490605286177036,0.09716796875,0.559,14.03,0.0009440153414063,42.0,0.0,27.0,652.0,0.351,253.0,3.963e-21,0.6999,0.6509,0.6865,1.0,0.793,13.0,0.0,12.0,170.0,0.4,2.751e-48,-2.2358076201081376,YGL019W_sn1541,ckb1,YOR039W_dma4454,0.2074,0.01013,False
