A1_ensembl,A2_ensembl,sequence_identity,min_sequence_identity,max_seq_id,closest,family_size,family_id,sorted_gene_pair,A1_entrez,A2_entrez,interact,A1_ppi,A2_ppi,n_A1_ppi,n_A2_ppi,shared_ppi,n_total_ppi,n_shared_ppi,shared_ppi_jaccard_idx,fet_ppi_overlap,A1,A2,uniprot_id_A1,uniprot_id_A2,A1_A2_rank_struct,A2_A1_rank_struct,A1_nb_human_struct,A2_nb_human_struct,A1_nb_taxid_struct,A2_nb_taxid_struct,A1_bits_struct,A2_bits_struct,A1_fident_struct,A2_fident_struct,A1_alnlen_struct,A2_alnlen_struct,A1_evalue_struct,A2_evalue_struct,A1_alntmscore_struct,A2_alntmscore_struct,A1_qtmscore_struct,A2_qtmscore_struct,A1_ttmscore_struct,A2_ttmscore_struct,A1_prob_struct,A2_prob_struct,A1_lddt_struct,A2_lddt_struct,A1_A2_rank_seq,A2_A1_rank_seq,A1_nb_selfSP_seq,A2_nb_selfSP_seq,A1_nb_taxid_seq,A2_nb_taxid_seq,A1_A2_bits_seq,A2_A1_bits_seq,A1_A2_id_percent_seq,A2_A1_id_percent_seq,A1_A2_evalue_seq,A2_A1_evalue_seq,Unnamed: 0,esm2_beginning_of_sequence_cosine,esm2_beginning_of_sequence_euclidean,esm2_beginning_of_sequence_manhattan,esm2_beginning_of_sequence_ts_ss,esm2_end_of_sequence_cosine,esm2_end_of_sequence_euclidean,esm2_end_of_sequence_manhattan,esm2_end_of_sequence_ts_ss,esm2_mean_of_residue_tokens_cosine,esm2_mean_of_residue_tokens_euclidean,esm2_mean_of_residue_tokens_manhattan,esm2_mean_of_residue_tokens_ts_ss,esm2_mean_of_special_tokens_cosine,esm2_mean_of_special_tokens_euclidean,esm2_mean_of_special_tokens_manhattan,esm2_mean_of_special_tokens_ts_ss,ProtT5_per-protein_cosine,ProtT5_per-protein_euclidean,ProtT5_per-protein_manhattan,ProtT5_per-protein_ts_ss,rank_struct,selfSP_struct,taxid_struct,bits_struct,fident_struct,alnlen_struct,evalue_struct,alntmscore_struct,qtmscore_struct,ttmscore_struct,prob_struct,lddt_struct,rank_seq,selfSP_seq,taxid_seq,bits_seq,id_percent_seq,evalue_seq,dim1_PCA,BPO,CCO,MFO,same_func_go,same_func_ppi
YDL095W,YJR143C,0.246022,0.246022,0.26378,False,5,223,YDL095W_YJR143C,YDL095W,YJR143C,True,"{'YML101C', 'YAR002C-A', 'YCR012W', 'YGL012W', 'YGL200C', 'YEL031W', 'YEL002C', 'YBR283C', 'YGL065C', 'YLR378C', 'YKL065C', 'YGL022W', 'YMR149W', 'YDL072C', 'YOR016C', 'YCL045C', 'YNL219C', 'YJR117W', 'YLR450W', 'YOR254C', 'YJL002C', 'YML075C', 'YBR106W', 'YAL023C', 'YOR103C', 'YPL094C', 'YPR113W', 'YKL100C', 'YBR171W', 'YHR133C', 'YMR161W', 'YKL165C', 'YCR017C', 'YML125C', 'YLR066W', 'YDR062W', 'YKL008C', 'YHL003C', 'YLR372W', 'YML055W'}","{'YML101C', 'YIL016W', 'YML075C', 'YGL055W', 'YGL012W', 'YBR106W', 'YAL023C', 'YEL002C', 'YJR076C', 'YKL100C', 'YBR171W', 'YHR133C', 'YML055W', 'YOR254C', 'YKL065C', 'YKL165C', 'YCR017C', 'YGL022W', 'YMR149W', 'YNL149C', 'YCL045C', 'YLR066W', 'YNL219C', 'YKL008C', 'YLR450W', 'YLR372W', 'YHL003C', 'YEL017W'}",40,28,"{'YML101C', 'YGL012W', 'YEL002C', 'YKL065C', 'YGL022W', 'YMR149W', 'YCL045C', 'YNL219C', 'YOR254C', 'YLR450W', 'YML075C', 'YBR106W', 'YAL023C', 'YKL100C', 'YBR171W', 'YHR133C', 'YKL165C', 'YCR017C', 'YLR066W', 'YKL008C', 'YHL003C', 'YLR372W', 'YML055W'}",45,23,0.5111111111111111,44.29141069347176,YDL095W,YJR143C,P33775,P46971,39.0,14.0,4.0,0.0,13.0,8.0,1705.0,1732.0,0.292,0.292,729.0,728.0,5.244e-46,1e-45,0.6255,0.6263,0.5594,0.5989,0.5989,0.5964,1.0,1.0,0.7532,0.7604,15.0,8.0,4.0,0.0,6.0,6.0,316.0,313.0,0.32,0.32,2.119e-88,6.099e-88,1477,0.0037927861099436,1.007181697062424,57.03134173154831,0.0400700774624709,0.1611613638774559,7.19367627806528,407.1062080264092,24.116099818109152,0.0431671204155582,1.7604382293877123,99.66681694984436,0.1081095599510398,0.0537383870927653,3.692789035523517,208.5045943260193,1.8685903928833203,0.05859375,0.339,8.47,0.0001463198936342,14.0,0.0,8.0,1705.0,0.292,728.0,5.244e-46,0.6255,0.5594,0.5964,1.0,0.7532,8.0,0.0,6.0,313.0,0.32,2.119e-88,-0.8664924803168694,1.0,0.94,1.0,True,True
YDL095W,YOR321W,0.255814,0.255814,0.277556,False,5,223,YDL095W_YOR321W,YDL095W,YOR321W,False,"{'YML101C', 'YAR002C-A', 'YJR143C', 'YCR012W', 'YGL012W', 'YGL200C', 'YEL031W', 'YEL002C', 'YBR283C', 'YGL065C', 'YLR378C', 'YKL065C', 'YGL022W', 'YMR149W', 'YDL072C', 'YOR016C', 'YCL045C', 'YNL219C', 'YJR117W', 'YLR450W', 'YOR254C', 'YJL002C', 'YML075C', 'YBR106W', 'YAL023C', 'YOR103C', 'YPL094C', 'YPR113W', 'YKL100C', 'YBR171W', 'YHR133C', 'YMR161W', 'YKL165C', 'YCR017C', 'YML125C', 'YLR066W', 'YDR062W', 'YKL008C', 'YHL003C', 'YLR372W', 'YML055W'}",set(),41,0,set(),41,0,0.0,0.0,YDL095W,YOR321W,P33775,P47190,24.0,21.0,3.0,2.0,12.0,13.0,2074.0,2099.0,0.312,0.312,714.0,698.0,8.761e-49,2.249e-49,0.8133,0.8254,0.7187,0.7698,0.7746,0.7559,1.0,1.0,0.7658,0.7861,12.0,12.0,2.0,2.0,6.0,7.0,317.0,318.0,0.327,0.327,9.868e-89,1.053e-89,1478,0.0077047874482613,1.4342201531305632,80.94372218847275,0.1076645247547467,0.1782441389436448,7.651571601086706,427.5692930817604,30.8193176204794,0.055915701022113,1.9795694765866827,112.61110424995422,0.1671876769365915,0.0624375360178466,3.987530200636068,223.2195291519165,2.449998293305911,0.05615234375,0.327,8.24,0.0001226725045395,21.0,2.0,12.0,2074.0,0.312,698.0,2.249e-49,0.8133,0.7187,0.7559,1.0,0.7658,12.0,2.0,6.0,317.0,0.327,1.053e-89,-0.6490485412971316,1.0,0.94,,True,True
YLR287C-A,YOR182C,1.0,1.0,1.0,True,2,382,YLR287C-A_YOR182C,YLR287C-A,YOR182C,False,"{'YGR118W;YPR132W', 'YLR287C-A;YOR182C', 'YMR143W;YDL083C', 'YNL096C', 'YLR441C', 'YLR150W', 'YJL136C', 'YGR027C', 'YML024W;YDR447C', 'YHL015W', 'YOL121C', 'YKL156W;YHR021C', 'YNL178W', 'YOR096W', 'YPL090C;YBR181C', 'YMR116C'}","{'YGR118W;YPR132W', 'YMR143W;YDL083C', 'YLR086W', 'YDR025W;YBR048W', 'YBR084W', 'YLR441C', 'YER074W;YIL069C', 'YKR057W', 'YLR150W', 'YOL040C', 'YJL136C', 'YGR027C', 'YCR031C', 'YML024W;YDR447C', 'YHL015W', 'YBR189W', 'YOL121C', 'YKL156W;YHR021C', 'YNL178W', 'YOR096W', 'YML063W', 'YPL090C;YBR181C', 'YMR116C'}",16,23,"{'YGR118W;YPR132W', 'YOL121C', 'YMR143W;YDL083C', 'YKL156W;YHR021C', 'YNL178W', 'YLR441C', 'YLR150W', 'YJL136C', 'YGR027C', 'YOR096W', 'YML024W;YDR447C', 'YPL090C;YBR181C', 'YMR116C', 'YHL015W'}",25,14,0.56,31.376731369823144,YLR287C-A,YOR182C,P0CX33|P0CX34,P0CX33|P0CX34,0.0,0.0,0.0,0.0,0.0,0.0,353.0,353.0,1.0,1.0,63.0,63.0,2.661e-09,2.661e-09,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,1.0,1.0,3.128e-34,3.128e-34,5103,1.1102230246251563e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251563e-16,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,353.0,1.0,63.0,2.661e-09,0.9997,0.9997,0.9997,1.0,1.0,0.0,0.0,0.0,126.0,1.0,3.128e-34,-7.020927307333687,,1.0,,True,True
YBR052C,YCR004C,0.461905,0.392713,0.461905,False,3,390,YBR052C_YCR004C,YBR052C,YCR004C,True,"{'YML025C', 'YDR032C', 'YDL203C'}","{'YGR086C', 'YMR307W', 'YDR032C', 'YGR130C', 'YPL004C'}",3,5,{'YDR032C'},7,1,0.1428571428571428,2.418412235298146,YBR052C,YCR004C,P38234,P25349,3.0,41.0,1.0,1.0,1.0,11.0,918.0,912.0,0.459,0.459,209.0,209.0,4.136e-26,2.8300000000000003e-25,0.8942,0.8938,0.8901,0.7606,0.8824,0.8897,1.0,1.0,0.866,0.8625,2.0,6.0,1.0,1.0,0.0,4.0,189.0,189.0,0.469,0.461,3.2209999999999996e-53,1.415e-52,658,0.0098226387129827,1.6147019428059148,91.74965000152588,0.1586762377364711,0.2636572484019616,9.720813674573138,545.1373184919357,68.6638638085946,0.1169362630625611,3.163438891338441,179.04272270202637,0.8303019856189537,0.1039131532595767,5.05899122149578,283.9713397026062,5.189397721255468,0.232421875,0.79,19.94,0.0025249836412982,3.0,1.0,1.0,912.0,0.459,209.0,4.136e-26,0.8938,0.7606,0.8824,1.0,0.8625,2.0,1.0,0.0,189.0,0.461,3.2209999999999996e-53,1.5395132940256295,,1.0,,True,True
YAR031W,YAR033W,0.409396,0.409396,0.521368,False,10,72,YAR031W_YAR033W,YAR031W,YAR033W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YAR031W,YAR033W,P39551,P39552,3.0,3.0,2.0,2.0,0.0,0.0,668.0,677.0,0.487,0.495,238.0,232.0,1.066e-18,4.653e-17,0.7133,0.7397,0.5727,0.7339,0.7133,0.7153,1.0,1.0,0.7897,0.784,3.0,3.0,2.0,2.0,0.0,0.0,235.0,232.0,0.512,0.519,1.4009999999999998e-67,1.1549999999999999e-67,260,0.0195946199926725,2.281366887986428,130.47758775949478,0.4408100314552786,0.0230439410726355,2.5597959479555,146.1649870276451,0.6161612172016795,0.1142931713615319,3.835346615090548,217.33123463392255,1.6781229170115506,0.0150821523880091,1.9476458697634889,110.90915501117706,0.2673321651303471,0.1455078125,0.7505,18.53,0.0031326766355065,3.0,2.0,0.0,668.0,0.487,232.0,1.066e-18,0.7133,0.5727,0.7133,1.0,0.784,3.0,2.0,0.0,232.0,0.512,1.1549999999999999e-67,-1.5077039129502692,0.805,1.0,,True,True
YAL029C,YMR109W,0.1910269999999999,0.1910269999999999,0.230517,False,5,59,YAL029C_YMR109W,YAL029C,YMR109W,False,"{'YGL106W', 'YOR035C', 'YBR109C', 'YBR130C'}","{'YBL007C', 'YLR337C', 'YGR054W', 'YDL145C', 'YHR020W', 'YIL062C', 'YBR109C', 'YBR234C', 'YNR035C', 'YKL013C', 'YEL034W', 'YLR370C'}",4,12,{'YBR109C'},15,1,0.0666666666666666,1.9146456302240031,YAL029C,YMR109W,P32492,Q04439,94.0,88.0,2.0,2.0,25.0,25.0,2460.0,2430.0,0.35,0.347,756.0,759.0,1.064e-56,5.7609999999999996e-61,0.8271,0.8228,0.4388,0.525,0.5256,0.521,1.0,1.0,0.7931,0.792,195.0,118.0,3.0,3.0,56.0,53.0,426.0,425.0,0.364,0.363,1.237e-119,6.761000000000001e-121,58,0.0191674235038894,2.294660673603852,130.38048952817917,0.4895381777712511,0.1172325226742605,5.938142751016907,337.84665817022324,10.055468166696796,0.1381058660133599,3.1843817605335656,179.71007972955704,0.8533686754538433,0.044770235799263,3.42615399575708,195.04182147979736,1.5377825412773238,0.21923828125,0.758,18.84,0.0025337770711822,88.0,2.0,25.0,2430.0,0.347,756.0,5.7609999999999996e-61,0.8228,0.4388,0.521,1.0,0.792,118.0,3.0,53.0,425.0,0.363,6.761000000000001e-121,0.3420005951662597,0.198,0.255,0.345,False,False
YKL050C,YMR031C,0.262473,0.262473,0.28707,True,2,400,YKL050C_YMR031C,YKL050C,YMR031C,False,set(),"{'YGR086C', 'YMR086W', 'YAL031C', 'YDR032C', 'YPL036W', 'YGR130C', 'YDL223C', 'YPL004C'}",0,8,set(),8,0,0.0,0.0,YKL050C,YMR031C,P35736,Q05050,1.0,1.0,0.0,0.0,0.0,0.0,670.0,619.0,0.252,0.247,920.0,963.0,3.4129999999999995e-33,8.355e-29,0.3389,0.3397,0.314,0.3397,0.3389,0.33,1.0,1.0,0.794,0.7764,3.0,11.0,0.0,0.0,2.0,10.0,220.0,250.0,0.298,0.299,1.153e-56,1.4149999999999998e-66,4675,0.0083902870946236,1.4979824818549743,84.70392036437988,0.1205424070219012,0.0334692412071809,3.1265935421129187,179.17905324697497,1.2555901426278182,0.0589998873688251,2.8842455576365658,156.16128033399582,0.869022682948922,0.01402115380501,1.9199148577462863,109.25893664360046,0.2546043186211399,0.0537109375,0.5923,14.89,0.0012406582879488,1.0,0.0,0.0,619.0,0.247,920.0,3.4129999999999995e-33,0.3389,0.314,0.33,1.0,0.7764,3.0,0.0,2.0,220.0,0.298,1.4149999999999998e-66,-1.5708120973553148,,0.186,,False,False
YBR181C,YPL090C,1.0,1.0,1.0,True,2,401,YBR181C_YPL090C,YBR181C,YPL090C,False,"{'YGR118W;YPR132W', 'YMR143W;YDL083C', 'YLR264W', 'YDR025W;YBR048W', 'YER131W', 'YOR369C', 'YER074W;YIL069C', 'YJR123W', 'YLR441C', 'YLR150W', 'YGR214W', 'YOL040C', 'YJL136C', 'YGR027C', 'YML024W;YDR447C', 'YGL123W', 'YLR048W', 'YHL015W', 'YBR189W', 'YBL072C;YER102W', 'YOL121C', 'YLR388W', 'YKL156W;YHR021C', 'YNL178W', 'YOR096W', 'YJR145C;YHR203C', 'YDR064W', 'YPL090C;YBR181C', 'YJL190C;YLR367W', 'YMR116C', 'YNL302C'}","{'YCR047C', 'YDR025W;YBR048W', 'YER131W', 'YJR123W', 'YNL023C', 'YCR031C', 'YLR384C', 'YLR048W', 'YBR189W', 'YER151C', 'YOL121C', 'YDL060W', 'YKL156W;YHR021C', 'YNL178W', 'YGL189C', 'YPL123C', 'YJL190C;YLR367W', 'YNR051C', 'YGR118W;YPR132W', 'YBR084W', 'YPL086C', 'YNL096C', 'YLR419W', 'YNL132W', 'YLR441C', 'YDR450W;YML026C', 'YLR150W', 'YGR214W', 'YJL136C', 'YDR299W', 'YML024W;YDR447C', 'YBL072C;YER102W', 'YCR087C-A', 'YIL148W;YKR094C', 'YOR096W', 'YLR325C', 'YDR064W', 'YMR116C', 'YNL302C', 'YMR143W;YDL083C', 'YLR264W', 'YDR117C', 'YER074W;YIL069C', 'YOR119C', 'YOL040C', 'YNL207W', 'YGL123W', 'YHL015W', 'YOR091W', 'YOR293W;YMR230W', 'YDL075W', 'YJR145C;YHR203C', 'YML063W', 'YJL191W', 'YLR287C-A;YOR182C', 'YDL061C', 'YOR369C', 'YHL013C', 'YKL122C', 'YNL091W', 'YGR027C', 'YBR263W', 'YOR359W', 'YLR388W', 'YGR145W', 'YPL090C;YBR181C'}",31,66,"{'YMR143W;YDL083C', 'YLR264W', 'YDR025W;YBR048W', 'YER131W', 'YER074W;YIL069C', 'YJR123W', 'YOL040C', 'YGL123W', 'YHL015W', 'YLR048W', 'YBR189W', 'YOL121C', 'YKL156W;YHR021C', 'YNL178W', 'YJR145C;YHR203C', 'YJL190C;YLR367W', 'YGR118W;YPR132W', 'YOR369C', 'YLR441C', 'YLR150W', 'YGR214W', 'YJL136C', 'YGR027C', 'YML024W;YDR447C', 'YBL072C;YER102W', 'YLR388W', 'YOR096W', 'YDR064W', 'YPL090C;YBR181C', 'YMR116C', 'YNL302C'}",66,31,0.4696969696969697,58.64268749913433,YBR181C,YPL090C,P0CX37|P0CX38,P0CX37|P0CX38,0.0,0.0,0.0,0.0,0.0,0.0,1746.0,1745.0,1.0,1.0,236.0,236.0,4.421e-43,4.421e-43,0.9999,0.9984,0.9999,0.9984,0.9999,0.9984,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,449.0,1.0,1.0,7.569e-143,7.569e-143,882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251563e-16,0.0,0.0,0.0,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,1745.0,1.0,236.0,4.421e-43,0.9984,0.9984,0.9984,1.0,1.0,0.0,0.0,0.0,449.0,1.0,7.569e-143,-7.164210455193292,1.0,1.0,1.0,True,True
YHR057C,YML078W,0.429268,0.429268,0.483517,False,5,13,YHR057C_YML078W,YHR057C,YML078W,False,set(),"{'YMR313C', 'YNL317W', 'YOR136W', 'YLR090W', 'YDR148C', 'YEL060C', 'YOL047C', 'YDR310C', 'YIL156W', 'YDR419W', 'YLR048W', 'YAL011W', 'YML005W', 'YDR228C', 'YPL161C', 'YNL068C', 'YBL084C', 'YLR386W', 'YLR210W', 'YNL309W', 'YNR038W', 'YOR239W', 'YPL139C', 'YER038C', 'YMR119W', 'YNL325C', 'YER080W', 'YOL010W', 'YGL060W', 'YGL111W', 'YER103W', 'YDR477W', 'YER178W', 'YLR039C', 'YBL075C', 'YKL143W', 'YML060W', 'YPR105C', 'YAL047C', 'YMR293C', 'YOR070C', 'YOR272W', 'YAL056W', 'YDR407C', 'YHR036W', 'YKR008W', 'YGL219C', 'YOL117W', 'YKL085W', 'YHR161C', 'YDR247W', 'YHR018C'}",0,52,set(),52,0,0.0,0.0,YHR057C,YML078W,P23285,P25719,173.0,231.0,3.0,3.0,30.0,30.0,829.0,857.0,0.511,0.457,176.0,201.0,1.2119999999999998e-22,1.2039999999999998e-22,0.8904,0.8557,0.7682,0.8557,0.8617,0.8502,1.0,1.0,0.8422,0.8826,123.0,169.0,2.0,3.0,59.0,71.0,166.0,165.0,0.539,0.539,2.369e-45,2.048e-45,3943,0.0190382275079623,2.2421785480746084,127.7043827176094,0.4144407718282545,0.2369729502448461,9.608227422097668,533.264178454876,71.74606243104458,0.1222877169869877,3.2982670717501783,186.834497153759,0.9456177965821968,0.1026249565001284,5.023568143866159,279.9077582359314,5.09723883971904,0.13037109375,0.769,19.42,0.0036562859957182,173.0,3.0,30.0,829.0,0.457,176.0,1.2039999999999998e-22,0.8557,0.7682,0.8502,1.0,0.8422,123.0,2.0,59.0,165.0,0.539,2.048e-45,1.9558155702847622,0.77,0.913,0.707,True,True
YLL018C,YNL073W,0.145422,0.140625,0.145422,False,6,402,YLL018C_YNL073W,YLL018C,YNL073W,False,"{'YBR096W', 'YNL121C', 'YNL231C', 'YCR036W', 'YJR109C', 'YJR047C', 'YEL065W', 'YMR260C', 'YNL126W', 'YER007C-A', 'YDL195W', 'YDR115W', 'YOL111C', 'YJR007W', 'YLR250W', 'YOL158C', 'YDR091C', 'YPR033C', 'YPL160W', 'YPR080W', 'YLR216C', 'YOR074C', 'YGR185C', 'YFR024C-A', 'YGL140C', 'YHR020W', 'YLL006W', 'YOR222W', 'YBR145W', 'YOR297C', 'YNR017W', 'YGR094W', 'YPL271W', 'YBR118W', 'YDR037W', 'YFR009W', 'YHR019C', 'YIL078W', 'YEL034W', 'YLL014W', 'YML020W', 'YKL042W', 'YMR112C', 'YGL105W', 'YJR014W', 'YFL048C', 'YHR143W-A', 'YGL125W', 'YDL182W', 'YBL038W', 'YDR257C', 'YOR168W', 'YGR054W', 'YNL103W', 'YGL245W', 'YGR264C', 'YHR064C', 'YDL201W', 'YDR356W', 'YBR121C', 'YPL048W', 'YGR285C', 'YKL081W', 'YMR038C'}","{'YDR270W', 'YLR264W', 'YER131W', 'YPL081W', 'YJR118C', 'YJR123W', 'YOL040C', 'YCR031C', 'YDR406W', 'YGL123W', 'YLR048W', 'YBR189W', 'YOR187W', 'YHL015W', 'YOL121C', 'YNL178W', 'YGL189C', 'YGR065C', 'YML063W', 'YDL061C', 'YOR369C', 'YNL096C', 'YHL013C', 'YLR441C', 'YDR447C', 'YLR150W', 'YGR214W', 'YGR027C', 'YJL136C', 'YPL124W', 'YHR203C', 'YLR333C', 'YJR145C', 'YML042W', 'YLR388W', 'YOR096W', 'YKL071W', 'YLR404W', 'YDR064W', 'YMR116C', 'YNL302C', 'YOL158C'}",64,42,{'YOL158C'},105,1,0.0095238095238095,0.3007512172915124,YLL018C,YNL073W,P04802,P32048,171.0,109.0,3.0,1.0,44.0,47.0,778.0,748.0,0.172,0.16,521.0,629.0,4.827e-29,8.746e-30,0.6249,0.5806,0.587,0.5629,0.579,0.5806,1.0,1.0,0.5969,0.5657,1045.0,543.0,3.0,1.0,641.0,478.0,89.0,85.0,0.24,0.24,7.852e-17,1.443e-15,4898,0.0256255685382084,2.635648318951461,148.77003943920135,0.7013868541543563,0.1139388214126682,6.58498116209018,373.901006758213,14.779361663578396,0.1933767490768567,4.081436583508362,229.48808151483536,2.274711946356265,0.0546535551924144,3.763093894903722,213.19079518318176,2.1321011733287603,0.33349609375,1.066,26.98,0.0089609216473372,109.0,1.0,44.0,748.0,0.16,521.0,8.746e-30,0.5806,0.5629,0.579,1.0,0.5657,543.0,1.0,478.0,85.0,0.24,7.852e-17,2.582746348467076,0.837,0.931,0.892,True,True
YLL018C,YPL104W,0.179533,0.151976,0.179533,False,6,402,YLL018C_YPL104W,YLL018C,YPL104W,False,"{'YBR096W', 'YNL121C', 'YNL231C', 'YCR036W', 'YJR109C', 'YJR047C', 'YEL065W', 'YMR260C', 'YNL126W', 'YER007C-A', 'YDL195W', 'YDR115W', 'YOL111C', 'YJR007W', 'YLR250W', 'YOL158C', 'YDR091C', 'YPR033C', 'YPL160W', 'YPR080W', 'YLR216C', 'YOR074C', 'YGR185C', 'YFR024C-A', 'YGL140C', 'YHR020W', 'YLL006W', 'YOR222W', 'YBR145W', 'YOR297C', 'YNR017W', 'YGR094W', 'YPL271W', 'YBR118W', 'YDR037W', 'YFR009W', 'YHR019C', 'YIL078W', 'YEL034W', 'YLL014W', 'YML020W', 'YKL042W', 'YMR112C', 'YGL105W', 'YJR014W', 'YFL048C', 'YHR143W-A', 'YGL125W', 'YDL182W', 'YBL038W', 'YDR257C', 'YOR168W', 'YGR054W', 'YNL103W', 'YGL245W', 'YGR264C', 'YHR064C', 'YDL201W', 'YDR356W', 'YBR121C', 'YPL048W', 'YGR285C', 'YKL081W', 'YMR038C'}","{'YER178W', 'YLR185W', 'YDR500C'}",64,3,set(),67,0,0.0,0.0,YLL018C,YPL104W,P04802,P15179,216.0,70.0,4.0,0.0,47.0,43.0,709.0,705.0,0.169,0.163,632.0,635.0,9.790999999999999e-27,1.8950000000000001e-25,0.6094,0.5957,0.6094,0.5109,0.604,0.5957,1.0,1.0,0.5948,0.6018,1413.0,1098.0,4.0,1.0,801.0,766.0,55.0,57.0,0.295,0.278,2.134e-06,6.665e-07,4899,0.0255762856775998,2.63514633363892,149.04244476556778,0.7090157190754124,0.2093793501805894,8.712898352449717,491.0478951931,44.24036157831039,0.1703207051821943,3.766057189630028,213.01686012744904,1.6137014659755289,0.0857316088199718,4.72172705812248,267.4816598892212,4.52078643061963,0.310546875,1.008,25.69,0.0067375417229834,70.0,0.0,43.0,705.0,0.163,632.0,9.790999999999999e-27,0.5957,0.5109,0.5957,1.0,0.5948,1098.0,1.0,766.0,55.0,0.278,6.665e-07,3.9608934799305917,0.902,0.931,0.951,True,True
YNL073W,YPL104W,0.130208,0.1139819999999999,0.130208,False,6,402,YNL073W_YPL104W,YNL073W,YPL104W,False,"{'YDR270W', 'YLR264W', 'YER131W', 'YPL081W', 'YJR118C', 'YJR123W', 'YOL040C', 'YCR031C', 'YDR406W', 'YGL123W', 'YLR048W', 'YBR189W', 'YOR187W', 'YHL015W', 'YOL121C', 'YNL178W', 'YGL189C', 'YGR065C', 'YML063W', 'YDL061C', 'YOR369C', 'YNL096C', 'YHL013C', 'YLR441C', 'YDR447C', 'YLR150W', 'YGR214W', 'YGR027C', 'YJL136C', 'YPL124W', 'YHR203C', 'YLR333C', 'YJR145C', 'YML042W', 'YLR388W', 'YOR096W', 'YKL071W', 'YLR404W', 'YDR064W', 'YMR116C', 'YNL302C', 'YOL158C'}","{'YER178W', 'YLR185W', 'YDR500C'}",42,3,set(),45,0,0.0,0.0,YNL073W,YPL104W,P32048,P15179,224.0,216.0,4.0,4.0,47.0,47.0,540.0,529.0,0.145,0.139,687.0,725.0,2.74e-22,2.29e-21,0.5602,0.5293,0.5602,0.4672,0.5536,0.5293,1.0,1.0,0.5252,0.5266,,1245.0,,2.0,,785.0,,48.0,,0.272,,0.0003679,5429,0.0093250352077737,1.5973883037814782,90.61514908075333,0.1479379357540338,0.1326587526620832,6.926586462106682,393.1230509877205,20.5937660446242,0.0727140075574336,2.555179215965656,144.4955124258995,0.4300010895002816,0.0499457044099966,3.6251565987402503,206.26319098472595,1.7916271676864022,0.07177734375,0.5127,13.05,0.0007403504786609,216.0,4.0,47.0,529.0,0.139,687.0,2.74e-22,0.5293,0.4672,0.5293,1.0,0.5252,1245.0,2.0,785.0,48.0,0.272,0.0003679,1.4245620372444843,0.787,1.0,0.94,True,True
YCR034W,YLR372W,0.478386,0.478386,0.481159,False,3,145,YCR034W_YLR372W,YCR034W,YLR372W,False,"{'YPR072W', 'YKL100C', 'YGL020C', 'YHR099W'}","{'YML101C', 'YJR143C', 'YIL016W', 'YGL200C', 'YEL031W', 'YBR283C', 'YDL052C', 'YDR395W', 'YGL065C', 'YLR378C', 'YKL065C', 'YPR139C', 'YGL022W', 'YMR149W', 'YHR192W', 'YNL219C', 'YHR190W', 'YMR308C', 'YOR254C', 'YDL015C', 'YER110C', 'YML075C', 'YGL055W', 'YBR106W', 'YJR088C', 'YLR056W', 'YHR133C', 'YMR161W', 'YMR296C', 'YCR017C', 'YPR114W', 'YBR159W', 'YHR039C', 'YKL008C', 'YHL003C', 'YKR018C', 'YML055W', 'YPL096W', 'YMR202W', 'YPL207W', 'YGL054C', 'YGL012W', 'YEL002C', 'YDR233C', 'YDL095W', 'YMR071C', 'YJR042W', 'YDL072C', 'YKR067W', 'YCL045C', 'YJR117W', 'YLR450W', 'YDR292C', 'YGR157W', 'YMR110C', 'YLR347C', 'YAL023C', 'YKL100C', 'YBR171W', 'YML048W', 'YGR218W', 'YGL195W', 'YBR017C', 'YDR062W', 'YOR165W'}",4,65,{'YKL100C'},68,1,0.0147058823529411,1.1897230661749916,YCR034W,YLR372W,P25358,P40319,9.0,3.0,1.0,0.0,6.0,1.0,1240.0,1261.0,0.493,0.503,328.0,316.0,1.355e-24,1.212e-25,0.8859,0.8981,0.8388,0.8244,0.8435,0.8198,1.0,1.0,0.8426,0.8827,3.0,1.0,1.0,0.0,1.0,0.0,299.0,306.0,0.53,0.493,8.167999999999999e-89,2.905e-91,1229,0.0048131603111609,1.1251271162575474,64.3657358288765,0.0555884435477998,0.0150917100382483,2.048261759965484,115.34884095191956,0.3074314115478766,0.0375298975683041,1.8132181791041304,103.02910846471786,0.1311046268465767,0.0065541358945717,1.2786970682891148,71.85281753540039,0.0777799891465137,0.0400390625,0.3254,8.3,0.0001379089122026,3.0,0.0,1.0,1240.0,0.493,316.0,1.212e-25,0.8859,0.8244,0.8198,1.0,0.8426,1.0,0.0,0.0,299.0,0.493,2.905e-91,-4.045688557258793,0.912,1.0,1.0,True,True
